Tag,N_district,N_neighbourhood,Distance_Center,POI_Daily_Food,POI_Daily_Others,POI_House_Equipment,POI_Clothing,POI_Culture,POI_Vehicles,POI_State_Agents,POI_Education,POI_Finances,POI_Restaurants_Hotels,POI_Health,POI_Souvenirs_Thrift_Store,POI_Car_Parks,POI_Esthetics,POI_Sports,POI_Religion,POI_Administration,Airbnb_Number,Airbnb_Price,Airbnb_Price_Person,Airbnb_Location_Score,Percentage_Gender_Female,Percentage_Age_0_14,Percentage_Age_15_24,Percentage_Age_25_39,Percentage_Age_40_64,Percentage_Age_65_Plus,Household,Education_None,Education_Primary_School,Education_Middle_School,Education_High_School,Education_University,Nationality_Spain,Nationality_Italy,Nationality_France,Nationality_UK,Nationality_Romania,Nationality_Germany,Nationality_Russia,Nationality_Ucrany,Nationality_Portugal,Nationality_Netherlands,Nationality_Poland,Nationality_Bulgaria,Nationality_Sweden,Nationality_Belgium,Nationality_Ireland,Nationality_Greece,Nationality_Morocco,Nationality_Argelia,Nationality_Senegal,Nationality_Bolivia,Nationality_Colombia,Nationality_Peru,Nationality_Ecuador,Nationality_Honduras,Nationality_Brazil,Nationality_Venezuela,Nationality_Argentina,Nationality_Dominican_Republic,Nationality_USA,Nationality_Mexico,Nationality_Paraguay,Nationality_Chile,Nationality_Cuba,Nationality_Uruguay,Nationality_Salvador,Nationality_China,Nationality_Pakistan,Nationality_Philippines,Nationality_India,Nationality_Bangladesh,Nationality_Georgia,Nationality_Armenia,Nationality_Japan,Nationality_Nepal,Nationality_Oceania,Rent_Number_Flats,Rent_Price_Meter_Flats,Rent_Price_Total_Flats,Rent_Area_Flats
07_36,07,36,4.19641671196039,4,8,4,1,0,1,3,16,1,14,3,0,0,7,2,1,0,22,85.77272727272727,29.237987012987013,8.733333333333333,0.5244941427050053,0.13982960596379126,0.09435569755058573,0.16240681576144836,0.3648562300319489,0.23855165069222578,2.54,0.022353384402863243,0.14667838754238352,0.22692452593243753,0.2835614718071079,0.3045334672861987,0.9423855165069223,0.005537806176783813,0.002981895633652822,0.001810436634717785,0.0026624068157614484,0.002129925452609159,0.0020234291799787005,0.002129925452609159,0.0011714589989350373,0.0007454739084132055,0.0003194888178913738,0.0003194888178913738,0.00021299254526091586,0.0008519701810436634,0.00010649627263045793,0.0,0.0017039403620873268,0.0004259850905218317,0.00010649627263045793,0.0034078807241746537,0.0013844515441959531,0.0011714589989350373,0.0038338658146964857,0.0022364217252396168,0.001490947816826411,0.0013844515441959531,0.001597444089456869,0.0006389776357827476,0.0005324813631522897,0.0005324813631522897,0.0011714589989350373,0.001490947816826411,0.0009584664536741214,0.0004259850905218317,0.00021299254526091586,0.001490947816826411,0.0007454739084132055,0.0004259850905218317,0.0008519701810436634,0.0,0.0004259850905218317,0.00021299254526091586,0.0005324813631522897,0.0,0.00010649627263045793,128,13.105167965557687,817.1015625,67.20661157024793
07_37,07,37,4.037026707579768,149,38,31,31,16,0,19,23,15,74,18,11,1,73,1,3,5,78,42.35897435897436,18.035073260073258,8.540983606557377,0.5219580153880252,0.13076655162587467,0.08963682994015768,0.20644017351106608,0.34597726625083114,0.2271791786720704,2.48,0.05784576913176185,0.2734895009745155,0.3135365719118891,0.2127753465965506,0.1238186297944324,0.8626159642845834,0.007377386568723681,0.0026913212804356773,0.0012665041319697306,0.0054143051641705985,0.0010448659088750276,0.00427445144539784,0.0033878985530190293,0.0014564797517651901,0.000601589462685622,0.0014248171484659469,0.0017731057847576227,0.00044327644618940567,0.0004116138428901624,0.0005382642560871354,0.00022163822309470284,0.008168951651204763,0.001203178925371244,0.000981540702276541,0.013076655162587467,0.00436943925529557,0.0059209068169584905,0.011113573758034385,0.007789000411613843,0.0014881423550644334,0.0030396099167273533,0.003926162809106164,0.0030396099167273533,0.0006965772725833518,0.0008865528923788113,0.003799512395909192,0.0012348415286704874,0.0011081911154735143,0.0010132033055757844,0.0026913212804356773,0.0054143051641705985,0.00911882975018206,0.000601589462685622,0.0008865528923788113,0.0002533008263939461,0.0026913212804356773,0.0031662603299243263,0.00015831301649621633,0.0002533008263939461,0.0,715,11.008784278183585,603.3393286713288,57.440298507462686
07_38,07,38,4.461740047748421,53,11,4,2,1,3,2,4,2,27,3,3,0,15,0,1,1,22,41.36363636363637,21.83030303030303,8.31578947368421,0.5171050369606326,0.1249785112600997,0.09360495100567302,0.2065497679216091,0.3567130823448513,0.2181536874677669,2.44,0.04775141467288792,0.24908170356398293,0.2912737019755783,0.23289983123200636,0.16400277970813065,0.864191163830153,0.009025270758122744,0.0027505587072374077,0.0006876396768093519,0.00421179302045728,0.0010314595152140279,0.0041258380608561115,0.0041258380608561115,0.0023207839092315627,0.00042977479800584495,0.0012033694344163659,0.0012033694344163659,0.0007735946364105209,0.00017190991920233798,0.00017190991920233798,0.00017190991920233798,0.006016847172081829,0.0013752793536187038,0.00017190991920233798,0.007993811242908716,0.0049853876568678014,0.006618531889290012,0.006102802131682998,0.007392126525700533,0.0029224686264397457,0.0046415678184631255,0.0037820182224514356,0.0039539281416537736,0.00017190991920233798,0.0022348289496303938,0.0036960632628502666,0.004039883101254942,0.0013752793536187038,0.0011174144748151969,0.0020629190304280558,0.0033522434244455906,0.009712910434932095,0.00025786487880350697,0.006532576929688843,0.00025786487880350697,0.0015471892728210418,0.0007735946364105209,8.595495960116899e-05,0.0010314595152140279,8.595495960116899e-05,301,11.175202559779532,648.898172757475,61.051094890510946
07_39,07,39,5.418521063074428,10,8,3,3,2,0,0,8,4,15,5,1,0,7,1,2,0,24,71.25,27.0625,8.882352941176471,0.533065557308851,0.11920814804188783,0.08937024817099412,0.18519581121790274,0.33682398508105005,0.2694018074881653,2.43,0.058881578947368424,0.22401315789473683,0.2644736842105263,0.2399671052631579,0.19572368421052633,0.86945918806484,0.007602926409410415,0.0034428346004877347,0.0020083201836178454,0.003586286042174724,0.003155931717113757,0.004303543250609668,0.004446994692296658,0.0015779658585568786,0.0007172572084349448,0.0012910629751829005,0.0007172572084349448,0.00014345144168698896,0.0,0.00043035432506096684,0.00028690288337397793,0.0074594749677234255,0.0007172572084349448,0.0005738057667479559,0.005307703342418591,0.0054511547841055805,0.012480275426768038,0.0054511547841055805,0.007746377851097404,0.0017214173002438674,0.007029120642662459,0.003155931717113757,0.002869028833739779,0.0017214173002438674,0.0014345144168698895,0.0037297374838617127,0.0024386745086788122,0.0010041600918089227,0.0014345144168698895,0.0010041600918089227,0.004733897575670635,0.002151771625304834,0.00014345144168698896,0.0018648687419308564,0.0,0.0017214173002438674,0.0,0.00043035432506096684,0.0007172572084349448,0.00014345144168698896,170,9.516336904626026,674.6676470588235,72.06172839506173
07_40,07,40,6.002974346094496,10,7,0,1,1,0,2,10,4,16,12,0,0,6,4,3,1,13,40.76923076923077,21.03846153846154,8.714285714285714,0.5528911235737768,0.11255076387545929,0.08102881454264166,0.1713401663121253,0.33011023012956875,0.304970025140205,2.42,0.06523171535251482,0.19657368767845376,0.23698660224028115,0.25016472655392047,0.2394025916977817,0.8860955327789596,0.008122220073486753,0.0015470895378070005,0.0017404757300328757,0.0058015857667762525,0.0005801585766776252,0.005414813382324502,0.0025140204989363758,0.0009669309611293754,0.0007735447689035003,0.0015470895378070005,0.0005801585766776252,0.00019338619222587506,0.00038677238445175013,0.00038677238445175013,0.00019338619222587506,0.004834654805646877,0.0011603171533552505,0.00038677238445175013,0.003094179075614001,0.006768516727905628,0.004061110036743376,0.0029007928833881262,0.006188358151228002,0.0025140204989363758,0.0025140204989363758,0.004447882421195127,0.0025140204989363758,0.0009669309611293754,0.0029007928833881262,0.0032875652678398763,0.011216399149100754,0.0005801585766776252,0.0017404757300328757,0.00038677238445175013,0.003094179075614001,0.0032875652678398763,0.00019338619222587506,0.002320634306710501,0.0,0.0009669309611293754,0.002707406691162251,0.00019338619222587506,0.0007735447689035003,0.0,141,12.517368894607756,724.7663829787234,64.65714285714286
07_41,07,41,5.154281030491898,8,3,2,0,0,0,2,8,3,13,3,3,0,4,8,2,2,7,41.142857142857146,23.357142857142858,9.0,0.5262430939226519,0.12344613259668508,0.08857044198895028,0.17144337016574585,0.35773480662983426,0.2588052486187845,2.46,0.0276177230280151,0.17544208225710312,0.21398768130339757,0.2676336181204053,0.29763560500695413,0.9084944751381215,0.007424033149171271,0.0025897790055248618,0.0010359116022099447,0.006215469613259668,0.0029350828729281767,0.007251381215469613,0.003107734806629834,0.001553867403314917,0.0003453038674033149,0.0005179558011049724,0.001899171270718232,0.0,0.0,0.0010359116022099447,0.0012085635359116022,0.002244475138121547,0.0,0.0005179558011049724,0.0012085635359116022,0.007251381215469613,0.007251381215469613,0.001553867403314917,0.0029350828729281767,0.0020718232044198894,0.003798342541436464,0.001553867403314917,0.0027624309392265192,0.0003453038674033149,0.0012085635359116022,0.001899171270718232,0.004143646408839779,0.0012085635359116022,0.00017265193370165745,0.0,0.0025897790055248618,0.0,0.00017265193370165745,0.0012085635359116022,0.00017265193370165745,0.0006906077348066298,0.0008632596685082873,0.0,0.0,0.00017265193370165745,76,12.160214214540861,828.9615789473685,72.94736842105263
07_42,07,42,4.863933654486414,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,360.0,90.0,,0.486088379705401,0.14238952536824878,0.0867430441898527,0.2995090016366612,0.32405891980360063,0.14729950900163666,2.31,0.04222648752399232,0.18042226487523993,0.2514395393474088,0.22264875239923224,0.28790786948176583,0.8936170212765957,0.006546644844517185,0.0,0.0,0.004909983633387889,0.0016366612111292963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016366612111292963,0.0,0.0,0.0032733224222585926,0.006546644844517185,0.0,0.0032733224222585926,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963,0.004909983633387889,0.0,0.0,0.0016366612111292963,0.0,0.0,0.0016366612111292963,0.006546644844517185,0.0,0.0,0.03927986906710311,0.0,0.0,0.0,0.014729950900163666,0.0,0.0,0.0,0.0,8,15.066465182564256,651.25,49.333333333333336
07_43,07,43,6.070450574227517,144,54,36,70,24,0,14,32,12,108,27,6,4,67,8,7,6,45,64.11111111111111,22.442962962962962,9.028571428571428,0.5305687469618218,0.12410724301686422,0.08518116890401227,0.18554388064166324,0.35171820663351155,0.2534495008039487,2.53,0.043917169974115614,0.21721311475409835,0.23774805867126833,0.2619499568593615,0.22601380500431406,0.8924578394346184,0.006768126238641888,0.002243577758665819,0.0012339677672662005,0.007216841790375052,0.0013087536925550612,0.0027296862730434132,0.002804472198332274,0.0011591818419773399,0.0003365366637998729,0.0011217888793329095,0.0006356803649553154,0.0004113225890887335,0.0001869648132221516,0.0002617507385110122,0.0,0.007515985491530494,0.0005608944396664548,0.0005235014770220244,0.005571551434020118,0.0038140821897318924,0.004300190704109487,0.003664510339154171,0.0067307332759974576,0.0012339677672662005,0.0019444340575103765,0.001981827020154807,0.0074785925288860635,0.000822645178177467,0.001533111468421643,0.001420932580488352,0.0017200762816437947,0.0012339677672662005,0.0007852522155330367,0.0010096099913996185,0.0046741203305537896,0.003664510339154171,0.0032531877500654375,0.0008974311034663276,0.0001869648132221516,0.002467935534532401,0.001645290356354934,0.0003739296264443032,0.0004113225890887335,3.739296264443032e-05,582,11.653300619942517,698.3742783505154,64.07706422018349
08_44,08,44,4.635327863038396,91,37,46,42,25,11,14,42,21,118,38,11,8,98,9,3,0,50,47.62,21.662999999999997,8.878048780487806,0.5398157545475837,0.12054024514013584,0.08736044968381607,0.18799281755016004,0.3555703021313139,0.24853618549457412,2.44,0.039414162225108615,0.2090294262552067,0.26058135889282036,0.2611636135620549,0.2159269046446007,0.8686860800999298,0.0070653446795222105,0.002224998048247326,0.0008587711765165118,0.00359122491997814,0.0010929814973846515,0.0033179795456319775,0.0031228042782418613,0.0014442969786868608,0.0004684206417362792,0.0006245608556483723,0.0016004371925989538,0.0004684206417362792,0.0002732453743461629,0.0,0.0001171051604340698,0.004137715668670466,0.0002732453743461629,0.0004293855882582559,0.01229604184557733,0.0062456085564837225,0.006714029198220002,0.008353501444296979,0.00741666016082442,0.0017565774065110469,0.002810523850417675,0.0026934186899836053,0.0063236786634397685,0.0008197361230384885,0.0008197361230384885,0.0040596455617144195,0.0014052619252088376,0.001639472246076977,0.00031228042782418614,0.0018736825669451167,0.014013584198610353,0.006401748770395815,0.0005464907486923258,0.000897806229994535,0.0001171051604340698,0.00359122491997814,0.0040596455617144195,0.00015614021391209307,0.0,7.807010695604653e-05,585,11.369035105860624,714.8333162393161,66.06181818181818
08_45,08,45,5.370533379502414,94,31,33,57,23,4,7,31,14,105,19,6,2,74,10,6,2,48,37.4375,18.149305555555554,9.027027027027026,0.5344565998562645,0.12564880619659827,0.08192925017966941,0.19699752455481914,0.34260959833905613,0.25281482072985706,2.46,0.052699406268697936,0.2567312560408708,0.2710452432457311,0.24043816449578864,0.16546232797901228,0.8501157869520083,0.004950890361734408,0.0015172083366605446,0.0005988980276291624,0.004950890361734408,0.0009183103090313823,0.003593388165774974,0.0036333147009502517,0.001397428731134712,0.0006388245628044398,0.0009183103090313823,0.0006388245628044398,0.00011977960552583247,0.00027948574622694243,0.00015970614070110996,0.00011977960552583247,0.010380899145572147,0.0008783837738561048,0.0011578695200830471,0.009782001117942985,0.007426335542601613,0.007745747824003833,0.008145013175756608,0.012017887087758524,0.0029146370677952567,0.002994490138145812,0.0023157390401660942,0.007027070190848838,0.0003593388165774974,0.0006787510979797173,0.0044318454044558015,0.001397428731134712,0.0019963267587638743,0.0005589714924538849,0.001716841012536932,0.009941707258644095,0.0063882456280443985,0.0010380899145572148,0.002116106364289707,0.0006787510979797173,0.005070669967260241,0.008184939710931885,0.00015970614070110996,0.0003593388165774974,3.992653517527749e-05,557,10.797815020069994,662.0441292639138,63.15213358070501
08_46,08,46,5.036069985349431,124,22,10,32,5,0,9,10,4,52,13,1,0,41,3,5,2,25,53.28,26.32,8.894736842105264,0.5374048755320521,0.13310976396233715,0.09564039726557462,0.2042435186379466,0.33896556171804465,0.228040758416097,2.51,0.061537305582688405,0.27372454729882034,0.27868359756555716,0.23119693440528966,0.13772635058982644,0.7913710821617438,0.003933961047336515,0.0016767702824713015,0.000773893976525216,0.005094802012124339,0.0007094028118147813,0.002386173094286083,0.003740487553205211,0.0008383851412356508,0.000386946988262608,0.00025796465884173866,0.0004514381529730427,0.00025796465884173866,0.000193473494131304,0.00032245582355217337,0.0,0.011672900812588675,0.0022571907648652133,0.000773893976525216,0.03837224300270863,0.00786792209467303,0.008319360247646072,0.013478653424480846,0.007287501612279118,0.003289049400232168,0.0020637172707339093,0.003547014059073907,0.02224945182509996,0.0006449116471043467,0.000193473494131304,0.005417257835676512,0.0017412614471817361,0.001354314458919128,0.000386946988262608,0.002321681929575648,0.008125886753514769,0.022894363472204308,6.449116471043467e-05,0.0016122791177608667,0.0,0.009286727718302593,0.005868695988649555,6.449116471043467e-05,0.0,0.0,349,10.585956104108476,615.500429799427,59.991279069767444
08_47,08,47,5.32654179281214,1,2,0,0,0,0,0,3,0,2,2,0,0,0,0,1,2,2,19.5,14.25,9.0,0.5270935960591133,0.1330049261083744,0.1038961038961039,0.1800268696820421,0.3528884908195253,0.23018360949395433,2.42,0.056338028169014086,0.33229003651538863,0.31820552947313513,0.1752738654147105,0.08868022952529994,0.9207344379758173,0.004030452306314375,0.0008956560680698612,0.0004478280340349306,0.0026869682042095834,0.0004478280340349306,0.0017913121361397223,0.0017913121361397223,0.0008956560680698612,0.0,0.0008956560680698612,0.0,0.0008956560680698612,0.0004478280340349306,0.0,0.0,0.014330497089117778,0.0004478280340349306,0.0,0.0013434841021047917,0.004030452306314375,0.0017913121361397223,0.0044782803403493054,0.0017913121361397223,0.0026869682042095834,0.0008956560680698612,0.0013434841021047917,0.0044782803403493054,0.0008956560680698612,0.0,0.0,0.004030452306314375,0.0013434841021047917,0.0008956560680698612,0.0004478280340349306,0.003134796238244514,0.0017913121361397223,0.0008956560680698612,0.0035826242722794446,0.0,0.0013434841021047917,0.0017913121361397223,0.0,0.0,0.0,14,11.17761703005277,417.8442857142857,48.714285714285715
08_48,08,48,5.760097199646394,57,16,5,10,7,2,2,18,7,44,19,4,1,24,3,4,14,8,31.625,15.71875,8.857142857142858,0.5375483701711812,0.12684462517216502,0.08322948776808553,0.16501606873483307,0.33868957827769397,0.2862202400472224,2.46,0.04786790880860411,0.2385064000605923,0.2774369461486026,0.24751950314322502,0.1735969097932288,0.9204433659080475,0.005312520495835246,0.0010493867646094314,0.0005902800550928051,0.004591067095166262,0.000852626746245163,0.0018364268380665048,0.004394307076801994,0.0004591067095166262,0.0006558667278808946,0.0012461467829736998,0.0003935200367285368,0.0003935200367285368,0.0001967600183642684,6.558667278808946e-05,6.558667278808946e-05,0.0031481602938282943,0.00013117334557617892,0.00026234669115235784,0.0032137469666163837,0.003279333639404473,0.0036728536761330096,0.004131960385649636,0.0067554272971732145,0.0017708401652784154,0.0015084934741260575,0.0024922935659473996,0.0020331868564307733,0.0004591067095166262,0.000983800091821342,0.0032137469666163837,0.0004591067095166262,0.0010493867646094314,0.0004591067095166262,0.00013117334557617892,0.005378107168623336,0.0026234669115235785,0.000852626746245163,0.0003279333639404473,6.558667278808946e-05,0.0011805601101856102,0.0030825736210402044,0.0001967600183642684,0.0,0.0,287,9.377243792194715,650.0528919860628,68.97508896797153
08_49,08,49,6.474671426876208,34,9,1,2,0,1,1,5,3,18,1,1,0,7,1,3,0,7,35.42857142857143,15.323809523809524,8.8,0.5217834766137258,0.11409004808392831,0.08451114672883579,0.16479673612122978,0.3718490456068775,0.26475302345912866,2.45,0.05130333720737174,0.30532956998173666,0.31927610825170183,0.19027062925452431,0.11406275942221485,0.9558502112778668,0.002768468599737724,0.0002914177473408131,0.0,0.0026227597260673175,0.00014570887367040654,0.0018942153577152848,0.0026227597260673175,0.0007285443683520326,0.0,0.0002914177473408131,0.0,0.0,0.0,0.0,0.0,0.002477050852396911,0.0002914177473408131,0.0013113798630336587,0.0008742532420224392,0.0007285443683520326,0.0018942153577152848,0.002185633105056098,0.003642721841760163,0.0010199621156928456,0.0004371266210112196,0.0017485064840448783,0.0008742532420224392,0.0,0.0004371266210112196,0.0020399242313856912,0.0005828354946816261,0.0005828354946816261,0.0002914177473408131,0.0014570887367040652,0.0010199621156928456,0.0013113798630336587,0.00014570887367040654,0.00014570887367040654,0.00014570887367040654,0.0017485064840448783,0.00014570887367040654,0.0,0.0,0.0,47,8.6017603623803,680.563829787234,79.91304347826087
08_50,08,50,6.799545438714683,99,16,8,8,3,0,3,8,8,43,6,7,0,24,2,2,0,16,42.375,20.541666666666668,8.666666666666666,0.5178936605316974,0.14966768916155418,0.10352760736196319,0.22533231083844582,0.33806237218813906,0.18341002044989774,2.65,0.053980080589979475,0.3311791986619022,0.32973466129400136,0.17889454877214322,0.08773663802934692,0.7935838445807771,0.005176380368098159,0.0017254601226993865,0.0005751533742331289,0.012014314928425357,0.0002556237218813906,0.004792944785276074,0.005879345603271984,0.001469836400817996,0.00019171779141104295,0.0016615541922290389,0.0014059304703476483,0.00019171779141104295,0.0,0.0,6.390593047034765e-05,0.01572085889570552,0.0005112474437627812,0.00031952965235173826,0.005751533742331288,0.004984662576687116,0.0048568507157464216,0.01629601226993865,0.05272239263803681,0.0028118609406952966,0.002492331288343558,0.0014059304703476483,0.005176380368098159,0.00031952965235173826,0.0005112474437627812,0.0035148261758691205,0.001469836400817996,0.0007668711656441718,0.0013420245398773007,0.001278118609406953,0.007029652351738241,0.017574130879345604,0.0007668711656441718,0.005112474437627812,0.00019171779141104295,0.0018532719836400818,0.0026201431492842535,0.00019171779141104295,0.00031952965235173826,0.0,285,10.172547119022875,533.3856842105263,55.8639705882353
08_51,08,51,6.208596551571231,57,21,32,39,7,1,7,15,12,50,9,8,0,41,2,5,1,23,30.08695652173913,18.804347826086957,8.846153846153847,0.5347671410090556,0.13122574385510996,0.09087968952134541,0.20965394566623544,0.33877749029754206,0.22946313065976714,2.44,0.05924326354332927,0.29969016993709513,0.31245892404469067,0.20092010139892968,0.1105999436672613,0.8133085381630013,0.006225743855109961,0.002021345407503234,0.0008085381630012937,0.004204398447606727,0.0004851228978007762,0.0035575679172056922,0.004608667529107374,0.0012128072445019404,0.0003234152652005175,0.0002425614489003881,0.0016979301423027168,8.085381630012937e-05,0.0004851228978007762,8.085381630012937e-05,0.0,0.009217335058214747,0.0016170763260025874,0.0004851228978007762,0.011157826649417852,0.004042690815006468,0.00646830530401035,0.01140038809831824,0.04495472186287193,0.002183053040103493,0.002183053040103493,0.0019404915912031048,0.01010672703751617,8.085381630012937e-05,0.0009702457956015524,0.004123544631306598,0.0021021992238033633,0.0014553686934023287,0.0007276843467011643,0.0012128072445019404,0.01034928848641656,0.010430142302716688,0.00129366106080207,0.0034767141009055627,8.085381630012937e-05,0.0018596377749029755,0.00638745148771022,0.0,0.0,0.0,241,11.086088326452812,591.6595020746888,56.1528384279476
08_52,08,52,6.266445714759911,105,34,32,36,18,2,13,21,15,131,23,10,2,93,9,7,0,30,44.9,18.202777777777776,8.277777777777779,0.5305704977649822,0.1261838018031669,0.08970376543677551,0.19493901053110085,0.33256307296007276,0.256610349268884,2.47,0.06478725267028541,0.2836631062861145,0.30331815794081596,0.2147609875678515,0.11657327963579057,0.8532085764073036,0.003485112508523373,0.0010985680733388893,0.0006439881809227972,0.004697325554966285,0.0009470414425335253,0.0020077278581710736,0.003144177589211304,0.0006818698386241382,0.0004166982347147511,0.0003788165770134101,0.0008712781271308432,7.576331540268203e-05,7.576331540268203e-05,0.00011364497310402303,0.00015152663080536405,0.006553526782331995,0.0006439881809227972,0.0007197514963254792,0.009091597848321843,0.005076142131979695,0.005189787105083718,0.010606864156375483,0.021289491628153648,0.004015455716342147,0.0020456095158724145,0.0022350178043791195,0.005114023789681036,0.0003030532616107281,0.0008333964694295022,0.0023107811197818017,0.0014395029926509584,0.0014773846503522993,0.0012879763618455944,0.0017425562542616865,0.013751041745586787,0.0067429350708387,0.0007955148117281612,0.003144177589211304,0.0006061065232214562,0.003068414273808622,0.008106674748086976,0.00015152663080536405,0.0,3.788165770134101e-05,487,11.26429756446313,628.1126488706366,58.75157894736842
08_53,08,53,7.1786677847458105,26,6,0,1,1,0,0,4,1,11,4,0,0,5,0,2,4,11,30.90909090909091,15.181818181818182,7.714285714285714,0.5244120478613671,0.14578462384816393,0.10204923669371475,0.20671159400357586,0.3581350570760556,0.18731948837848988,2.54,0.06405867970660147,0.3235533822330888,0.3460472697636512,0.1700081499592502,0.07465362673186635,0.8125429789575024,0.0035758492642002475,0.0005501306560308073,0.0006876633200385092,0.005776371888323477,0.000825195984046211,0.006188969880346582,0.006601567872369688,0.0012377939760693166,0.00027506532801540364,0.0004125979920231055,0.0,0.0,0.00027506532801540364,0.0,0.0,0.017054050336955028,0.0017879246321001237,0.001650391968092422,0.005638839224315775,0.004401045248246458,0.004951175904277266,0.011690276440654656,0.020079768945124466,0.0020629899601155273,0.0019254572961078255,0.0009627286480539128,0.007564296520423601,0.0,0.00013753266400770182,0.0034383166001925457,0.0006876633200385092,0.0009627286480539128,0.0019254572961078255,0.0019254572961078255,0.004951175904277266,0.023655618209324714,0.0,0.008802090496492916,0.0,0.003300783936184844,0.0149910603768395,0.0,0.0,0.0,121,10.652752656544791,541.4829752066115,53.19834710743802
08_54,08,54,7.542797902569767,4,0,0,0,0,0,0,3,0,4,3,0,0,0,0,2,3,7,38.42857142857143,20.904761904761905,8.8,0.5050717033927947,0.18572927597061908,0.12277019937040923,0.21580972367960827,0.34767401189227004,0.12801678908709338,3.04,0.043706293706293704,0.36844405594405594,0.3186188811188811,0.145979020979021,0.08653846153846154,0.8251136761105281,0.005246589716684155,0.0003497726477789437,0.0003497726477789437,0.005246589716684155,0.0006995452955578874,0.0027981811822315496,0.002448408534452606,0.005246589716684155,0.0003497726477789437,0.002098635886673662,0.002098635886673662,0.0003497726477789437,0.0003497726477789437,0.0,0.0,0.040923399790136414,0.0027981811822315496,0.003497726477789437,0.012591815320041973,0.005246589716684155,0.005596362364463099,0.008744316194473592,0.011542497376705142,0.0038474991255683807,0.004197271773347324,0.0017488632388947185,0.003497726477789437,0.001049317943336831,0.001049317943336831,0.004547044421126268,0.0013990905911157748,0.0013990905911157748,0.0006995452955578874,0.0006995452955578874,0.001049317943336831,0.008744316194473592,0.0017488632388947185,0.0,0.0013990905911157748,0.0,0.001049317943336831,0.0,0.0,0.0,30,6.782010885388813,425.638,66.35714285714286
