Tag,Distance_Center,Nationality_Italy,Nationality_Spain,Nationality_UK,POI_Restaurants_Hotels,Percentage_Age_65_Plus,Intercept
05_094,-0.5837063864003561,,,,,,
05_095,-0.6020377965393806,,,,,,
05_096,-0.6731072745696057,,,,,,
05_097,-0.66576295291938,,,,,,
05_098,-0.7681734555216697,,,,,,
06_001,-0.7205833013114084,,,,,,
06_002,-0.6531806730372361,,,,,,
06_003,-0.7783016398668134,,,,,,
06_004,-0.789197583150748,,,,,,
06_006,-0.7217391519854717,,,,,,
06_007,-0.7751139810894189,,,,,,
06_008,-0.6568954075425496,,,,,,
06_009,,,,0.24067040653487864,,,-0.3044931519014989
06_010,-0.4782241094187815,,,0.22004899823438945,,,-0.23737889228726455
06_011,-0.5662813812293035,,,0.20861524141001364,,,
06_012,-0.7235581247783406,,,,,,
06_013,-0.7956601636804977,,,,,,
06_014,-0.683362730850308,,,,,,
06_015,-0.6203695137821519,,,,,,
06_016,-0.5930503109957401,,,,,,
06_017,-0.6265656465308818,,,,,,
06_018,-0.5345290560680357,,,,,-0.25489673530861373,
06_019,-0.6499387526461174,,,,,,
06_020,,,,,,,
06_021,,,,,,,
06_022,,,,,,,
06_023,,,,,,-0.22486538533644992,
06_024,,,,,,,
06_025,,,,,,,
06_026,,,,,,,
06_027,,,,,,,
06_028,,,,,,,
06_029,,,,,,,
06_030,,,,,,,
06_031,,,,,,,
06_032,,,,,,,
06_033,,,,,,,
06_034,,,,,,,
06_035,,,,,,,
06_036,,,,,,,
06_037,,,-0.4755998290913289,,,,
06_038,,,-0.4824118654521769,,,,
06_039,,,-0.4499983995417745,,,,
06_040,,,-0.4863579562053718,,,,
06_041,,,-0.45878382227595366,,,,
06_042,,,,,,,
06_043,,,,,,,
06_044,,,,,0.228249562023095,,
06_045,,,,,0.2291887426797087,,
06_046,,,,,0.21336134526485087,,
06_047,,,,,0.21243477689950832,,
06_048,,,,,,,
06_049,,,,,,,
06_050,,,,,,,
06_051,,,,,,,
06_052,,,,,,,
06_053,,,,,,,
06_054,,,,,,,
06_055,,,,,,,
06_056,,,,,0.22223106960183647,,
06_057,,,,,0.22660911849483897,,
06_058,-0.4459962416452383,,,,0.24681204839441792,,
06_059,-0.4710110435332047,,,,,,
06_060,-0.4597174427738588,,,,,,
06_061,,,,,,,
06_062,,,,,,,
06_063,-0.4900669351051969,,,,,,
06_064,-0.48876135358491535,,,,0.21785726913441258,,
06_065,-0.5103207396829149,,,,,,
06_066,-0.5200390523280385,,,,0.22700555247694099,,
06_067,-0.49809049439601816,,,,0.24750934588726548,,
06_068,-0.46205875919241934,,,,0.26289298419793633,,
06_069,-0.4273245121055877,,,,0.28855555987818043,,
06_070,-0.45125433903453865,,,,0.28815328721505123,,
06_071,-0.4767252793554538,,,,0.29579026479995557,,
06_072,-0.4457395935652856,,,,0.32427558523570355,,
06_073,-0.4955811586664861,,,,0.31902709039482446,,
06_074,-0.5183928313616644,,,,0.29830539008023105,,
06_075,-0.5381141892151652,,,,0.2699842233433252,,
06_076,-0.5228499527224514,,,,0.2607656642810169,,
06_077,-0.5432925706019663,,,,0.22523317046763452,,
06_078,-0.5459921635756554,,,,0.21422763142630916,,
06_079,-0.5272226031450711,,,,,,
06_080,-0.5331911866892969,,,,,,
06_081,-0.5202114877816285,,,,,,
06_082,-0.48955997857410594,,,,,,
06_083,-0.49568011538028567,,,,,,
06_084,-0.4361624525874984,,,,,,
06_085,,,,,,,
06_086,,,,,,,
06_087,-0.4573540156716177,,,,,,
06_088,-0.4875082633417418,,,,,,
07_001,-0.5171849747047936,,,,,,
07_002,-0.5491468485537825,,,,0.24089178147013943,,
07_003,-0.5451347697779589,,,,0.2993675022310891,,
07_004,-0.5607245184479004,,,,0.327036266439745,,
07_005,-0.5529363821586979,,,,0.2956338681924625,,
07_006,-0.5411841893624897,,,,0.2633952167679419,,
07_007,-0.5186060473729192,,,,,,
07_008,-0.5266280715812834,,,,0.22945353734610527,,
07_009,-0.5443269322714346,,,,0.26829045771009896,,
07_010,-0.5812978224947044,,,,0.3179868434145844,,
07_011,-0.6283430424257479,,,,0.3225790996456701,,
07_012,-0.5767260078133445,,,,0.2803877419051366,,
07_013,-0.5298359744292047,,,,0.23192210079559805,,
07_014,-0.5280351745014806,,,,0.2103555022434372,,
07_015,-0.4924209270178962,,,,,,
07_016,-0.47261291162002883,,,,,,
07_017,-0.4617670978114994,,,,,,
07_018,-0.48137930956308583,,,,,,
07_019,,,,,,,
07_020,,,,,,,
07_021,,,,,,-0.2352732377679912,
07_022,,,,,,,
07_023,-0.4619387311505678,,,,,-0.22617933227264655,
07_024,,,,,,,
07_025,-0.43928382437008934,,,,,,
07_026,-0.5073379236084067,,,,,,
07_027,-0.5206436592198884,,,,,,
07_028,-0.6537624513223941,,,,,,
07_029,-0.7739671332961989,,,,,,
07_030,-0.8667679529218726,,,,,,
07_031,-0.9253427430064652,,,,,,
07_032,-0.8647151761511306,,,,,,
07_033,-0.9931101477800437,,,,,,
07_034,-1.0623444373099433,,,,,,
07_035,-1.0969289682858199,,,,0.20802019116243417,,
07_036,-0.9808071772580378,,,,,,
07_037,-0.8638554175100798,,,,,,
07_038,-0.6496253565750184,,,,,,
07_039,-0.7439470540948392,,,,0.2633474731689865,,
07_040,-0.8598518521171752,,,,0.20130156472470767,,
07_041,-0.9878167937532679,,,,0.23251543231275912,,
07_042,-1.1807415961078052,,,,,,
07_043,-1.1254090274557125,,,,,,
07_044,-1.093640531209082,,,,,,
07_045,-1.0496186358949748,,,,,,
07_046,-1.0201619441683536,,,,,,
07_047,-0.9740441112044276,,,,,,
07_048,-0.9162700477206766,,,,,,
07_049,-0.9327214533391405,,,,,,
07_050,-0.9675162229033432,,,,,,
07_051,-0.915267165382035,,,,,,
07_052,-0.917668956997176,,,,,,
07_053,-0.9211469061328006,,,,,,
07_054,-0.8871991280954199,,,,,,
07_055,-0.8230654278826541,,,,,,
07_056,-0.7352538127484098,,,,,,
07_057,-0.7420625683907424,,,,,,
07_058,-0.6786456727014211,,,,,,
07_059,-0.6446039132544518,,,,,,
07_060,-0.5825879634563892,,,,,-0.2289305527585094,
07_061,-0.5374983049241819,,,,,,
07_062,-0.580568725497416,,,0.24169576898990786,,,
07_063,-0.5808797783191384,,,0.2383026075812993,,,
07_064,-0.5740796659132568,,,,,,
07_065,-0.591868514256797,,,,,,
07_066,-0.6011908343748463,,,,,,
07_067,-0.6065625113170136,,,,,,
07_068,-0.6202712836049556,,,,,,
07_069,-0.5937262825530327,,,0.2385115752358767,,,
07_070,-0.65345719396931,,,,,,
07_071,-0.6894448042974264,,,,,,
07_072,-0.6289992120493384,,,,,,
07_073,-0.6017777771292654,,,0.2619516610260183,,,
07_074,-0.6449865162487315,,,0.24187339975545463,,,
07_075,-0.671579680865775,,,,,,
07_076,-0.6179610447119174,,,0.24221169282293822,,,
07_077,-0.5818844289000314,,,0.2500834746152923,,,
07_078,-0.5835254772065198,,,0.2568092526000692,,,
07_079,-0.608822414277848,,,0.25278537298063436,,,
07_080,-0.6007785348085589,,,0.2625568653954733,,,
07_081,-0.5614973275329196,,,0.27522130626824826,,,
07_082,-0.5900756907859596,,,0.26397509418549775,,,
07_083,-0.5927480311502833,,,0.2513790847151624,,,
07_084,-0.5729213997259991,,,0.23571744368569594,,,
07_085,-0.5835456074264461,,,0.26042975410664126,,,
07_086,-0.5757258972547291,,,0.24438663980328193,,,
07_087,-0.5486364314890977,,,0.25012100605678794,,,
07_088,-0.5044409891770691,,,0.2633000708491458,,,
07_089,-0.4233535031454192,,,0.25552641790791486,,,-0.26692030721464177
07_090,,,,0.28270879410062216,,,-0.4358210204421747
07_091,,,,0.3069844403370951,,,-0.35926198272640847
07_092,,,,0.2769359876416994,,,-0.2928515393321675
07_093,,,,0.29546069550040455,,,-0.3170232536334568
07_094,,,,0.3097965464333095,,,-0.2893033595494859
07_095,,,,0.328079852892417,,,-0.32578515022008325
07_096,,,,0.3352044777862895,,,-0.33610560399004996
07_097,,,,0.3551660461357336,,,-0.4174624584075986
07_098,,,,0.31313780910525585,,,
07_099,,,,0.3190104499305067,,,
07_100,,,,0.31218278027934665,,,
07_101,,,,0.3015397377021181,,,
07_102,-0.517598400802953,,,0.2743240868601119,,,
07_103,,,,0.3031202173972206,,,-0.5338773330151465
07_104,,,,,,,-0.6185785694931759
07_105,,,,,,,-0.5318273771372981
07_106,,,,,,,-0.4396500844826172
07_107,,,,,,,-0.4621694059501383
07_108,,,,,,,-0.5458709396561424
07_109,,,,,,,-0.5342496655878848
07_110,,,,,,,-0.4302953973763941
07_111,,,,,,,-0.4306407223319565
07_112,,,,0.2648767531359388,,,
07_113,,,,,,,
07_114,-0.5028470146007346,,,,,,
07_115,-0.4880992431778882,,,,,,
07_116,-0.5233630276886675,,,,,,
07_117,-0.6055235761985908,,,,,,
07_118,-0.595239664188885,,,,,,
07_119,-0.6603858664479327,,,,,,
07_120,-0.7208638837246218,,,,,,
07_121,-0.6846957615839928,,,,,,
07_122,-0.7275415550783754,,,,,,
07_123,-0.6662394093128997,,,,,,
08_001,-0.6773120383154968,,,,,,
08_002,-0.7689941959059001,,,,,,
08_003,-0.8110360557561818,,,,,,
08_004,-0.7224453700514436,,,,,,
08_005,-0.7311803951336234,,,,,,
08_006,-0.8635060764310094,,,,,,
08_007,-0.748607434341092,,,,,,
08_008,-0.8706821038856611,,,,,,
08_009,-0.862737288276058,,,,,,
08_010,-0.7234786406290381,,,,,,
08_011,-0.6863067936112033,,,,,,
08_012,-0.8531438624051546,,,,,,
08_013,-0.6837192559798047,,,,,,
08_014,-0.6746399022069381,,,,,,
08_015,-0.7915493384278717,,,,,,
08_016,-0.727527211852917,,,,,,
08_017,-0.8525095130738397,,,,,,
08_018,-0.8820518910486049,,,,,,
08_019,-0.8126761740255226,,,,,,
08_020,-0.7420618544028105,,,,,,
08_021,-0.665006167928586,,,,,,
08_022,-0.5260555083664583,,,,,,
08_023,-0.6079292339010287,,,,,,
08_024,-0.5420966950249408,,,,,,
08_025,-0.4937237780606677,,,,,,
08_026,-0.46696882048303456,,,,,,
08_027,-0.5544042417148616,,,,,,
08_028,-0.5580813471881613,,,,,,
08_029,-0.6751701132985025,,,,,,
08_030,-0.557209974149623,,,,,,
08_031,-0.5093175820189442,,,,,,
08_032,-0.4935881432851856,,,,,,
08_033,-0.46212849950606666,,,,,,
08_034,-0.4648790004570783,,,,,,
08_035,-0.47776861793192094,,,,,,
08_036,-0.46542881011640175,,,,,,
08_037,-0.4612372798771437,,,,,,
08_038,-0.5019330490769471,,,,,,
08_039,-0.46836227465464825,,,,,,
08_040,-0.5001433857721739,,,,,,
08_041,-0.5284004305289761,,,,,,
08_042,-0.5618164494452725,,,,,,
08_043,-0.622680515685131,,,,,,
08_044,-0.6002635090042022,,,,,,
08_045,-0.6309853285498723,,,,,,
08_046,-0.5691037050736899,,,,,,
08_047,-0.492079888633623,,,,,,
08_048,,,,,,,
08_049,,,,,,,
08_050,-0.4411035882261208,,,,,,
08_051,,,,,,,-0.5511950544316467
08_052,,,,,,,-0.5222683402743192
08_053,,,,,,,
08_054,,,,,,,
08_055,-0.4243669163205189,,,,,,
08_056,,,,,,,
08_057,,,,,,,
08_058,,,,,,,
08_059,,,,,,,-0.6025193778896922
08_060,,,,,,,-0.6755084722122059
08_061,,,,,,,-0.7173869538979853
08_062,,,,,,,-0.6299889705831538
08_063,,,,,,,
08_064,,,,,,,-0.715131396392027
08_065,,,,,,,
08_066,,,,,,,
08_067,,,,,,,
08_068,,,,,,,
08_069,,,,,,,
08_070,,,,,,,
08_071,,,,,,,
08_072,,,,,,,
08_073,,,,,,,
08_074,,,,,,,
08_075,,,,,,,
08_076,,,,,,,
08_077,,,,,,,
08_078,,,,,,,
08_079,,,,,,,
08_080,,,,,,,
08_081,,,,,,,
08_082,-0.42805355844964327,,,,,,
08_083,-0.46929397887068275,,,,,,
08_084,-0.5118751743436771,,,,,,
08_085,-0.4873842888677527,,,,,,
08_086,-0.45087317181036746,,,,,,
08_087,,,,,,,
08_088,,,,,,,
08_089,,,,,,,
08_090,,,,,,,
08_091,,,,,,,
08_092,-0.5142718346794345,,,,,,
08_093,,,,,,,
08_094,,,,,,,
08_095,-0.4631173897201596,,,,,,
08_096,,,,0.3119500410023446,,,
08_097,,,,0.33867938912900264,,,
08_098,,,,0.3166698468614293,,,
08_099,,,,,,,
08_100,,,,,,,
08_101,,,,,,,
08_102,,,,,,,
08_103,,,,,,,
08_104,,,,0.3254954075216027,,,
08_105,,,,0.35880001469308614,,,
08_106,,,,0.37895004710852226,,,
08_107,,,,0.36544921137533953,,,
08_108,,,,0.34690278263543145,,,
08_109,,,,,,,
08_110,,,,,,,
08_111,,,,,,,
08_112,,,,,,,
08_113,,,,,,,
08_114,,,,,,,
08_115,,,,,,,
08_116,,,,0.38485932542295753,,,
08_215,,,,,,,
09_001,,,,0.3996653183852043,,,
09_002,,,,0.398448907987015,,,
09_003,,,,0.39113480812222096,,,
09_004,,,,0.39242743408470654,,,
09_005,,,,0.3969994878902811,,,
09_006,,,,0.3708422014712751,,,
09_007,,,,0.35482715816594523,,,
09_008,-0.4571392329224981,,,0.3125415416338971,,,
09_009,-0.5736913000605812,,,,,,
09_010,-0.6573931540531922,,-0.19175162507088545,,,,
09_011,-0.7623615854549511,,-0.2368356780918973,,,,
09_013,-0.7651442064218199,,-0.28121242784198286,,,,
09_014,-0.7122883301315914,,-0.26648126454736615,,,,
09_015,-0.6358278763076266,,-0.2521784159428496,,,,
09_016,-0.6089971575465207,,-0.17820405780174764,,,,
09_017,-0.6430647769440722,,-0.21027459819311234,,,,
09_018,-0.6417024166951837,-0.3485169665019068,-0.2428251306710194,,,,
09_019,-0.6915568964781412,-0.3388730439962205,-0.2706411414165098,,,,
09_020,-0.7568183751286719,-0.3712062532823646,-0.23994664865733434,,,,
09_021,-0.7815165848077651,-0.3804627908438966,,,,,
09_022,-0.7241907539197207,-0.3579835868294197,-0.19544465865474364,,,,
09_023,-0.6980100219791283,,,,,,
09_024,-0.6567449055736146,,,0.3055241679840914,,,
09_025,-0.5962718225481224,,,0.32079473216249754,,,
09_026,-0.5390592344921519,,,0.32699280021797184,,,
09_027,-0.50793067030525,,,0.33083960390929285,,,
09_028,-0.43643073002235483,,,0.3464887681333731,,,
09_029,-0.42821110744990476,,,0.3422628122184581,,,
09_030,,,,0.34572811131411324,,,
09_031,,,,0.3570355673516351,,,
09_032,,,,0.3647904325728522,,,
09_033,,,,0.34131483628816545,,,
09_034,-0.42611693466846373,,,0.3076385817594383,,,
09_035,-0.48837167955897953,,,0.29883973583892,,,
09_036,,,,0.32034785521199327,,,
09_037,,,,0.33552825869085595,,,
09_038,-0.4573068395185265,,,0.332182004445352,,,
09_039,-0.5003805117117656,,,0.31949738146347,,,
09_040,-0.5584383643775153,,,0.29414472608211767,,,
09_041,-0.6049758650420209,,,0.29608515789585343,,,
09_042,-0.6400692931469444,,,0.30395205856119234,,,
09_043,-0.6447479956115034,,,,,,
09_044,-0.6811132148372652,,,,,,
09_045,-0.7007478559308873,,,,,,
09_046,-0.7370157952142758,,,,,,
09_047,-0.742745252427127,,,,,,
09_048,-0.7688052482888658,,,,,,
09_049,-0.8043239405010056,,,,,,
09_050,-0.8011992167122425,,,,,,
09_051,-0.7911959863681586,-0.3394556892314524,,,,,
09_052,-0.830257457946118,-0.38576033734878434,,,,,
09_053,-0.8214334455068876,-0.374244582826633,,,,,
09_054,-0.8408796519022452,,,,,,
09_055,-0.9085197801011677,-0.3383901471504324,,,,,
09_056,-1.0219485445382461,-0.3615041088613104,,,,,
09_057,-1.101837701272182,-0.337755715854431,,,,,
09_058,-1.0225189325291866,,-0.27338284043355054,,,,
09_059,-0.9692115399086072,-0.3434675760406073,-0.25306924489680127,,,,
09_060,-0.9191810691503456,-0.37375739723415263,,,,,
09_061,-0.7969820810012295,-0.32301147938124053,-0.28573314412802425,,,,
09_062,-0.7840283753457485,,-0.3353967993409814,,,,
09_063,-0.8269716412707829,,-0.37232599308323655,,,,
09_064,-0.8964199789119813,,-0.34242049768574523,,,,
09_065,-1.0882807143225477,,-0.2804561865550064,,,,
09_066,-1.072085273432264,,-0.2883479634501998,,,,
09_067,-1.174200247512378,,-0.2441974291211456,,,,
09_068,-1.2549875585002854,,,,,,
09_069,-1.1696618947870498,-0.32770601225254603,,,,,
09_070,-1.1024151676332452,-0.33180627875532115,,,,,
09_071,-0.9816354781094683,-0.3221218640643415,,,,,
09_072,-1.1212102482217192,-0.3201865844267421,,,,,
09_073,-1.2023420634216295,,,,,,
09_074,-1.1393296871166607,,,,,,
09_075,-0.9635835455193164,,,,,,
09_076,-0.9108443645502653,,,,,,
09_077,-1.048771114069669,,,,,,
09_078,-1.1058310005322602,,,,,,
09_079,-1.0161545025968581,,,,,,
09_080,-1.171459534234458,,,,,,
09_081,-1.2531078171606311,,,,,,
09_082,-1.2518710580823165,,,,,,
09_083,-1.2834843436071774,,,,,,
09_084,-1.2487189003103942,,,,,,
09_085,-1.1802060456196932,,,,,,
09_086,-1.2385283519480015,,,,,,
09_087,-1.1531712251728716,,,,,,
09_088,-0.9889348550850594,,,,0.21130039647268475,,
09_089,-1.1402486135307954,,,,,,
09_090,-0.9293254515254838,,-0.26137963095624006,,,,
09_091,-1.061333153344157,,-0.26401527426781,,,,
09_092,-0.8678082504301852,,-0.3243403082631283,,,,
09_093,-0.8003935008821416,,-0.3090239404365929,,,,
09_094,-0.6991575855860696,,-0.3415225695704595,,,,
09_095,-0.7326204368152954,,-0.29246534065085567,,0.22494852404603624,,
09_156,-0.9291106322022786,-0.36088884303504526,,,,,
10_001,-0.8790776963907952,,,,0.23921666328267385,,
10_002,-0.8191315576046405,,,,0.26182141104819956,,
10_003,-1.0083274949987084,,,,0.25630615963937897,,
10_004,-1.0966203059536044,,,,0.22130805264945927,,
10_005,-1.0711630273814239,,,,0.25412475964921305,,
10_006,-1.0101553658909788,,,,0.279135452713243,,
10_007,-0.908888034736574,,,,0.29558132366994805,,
10_008,-0.8177673263211201,,,,0.32643193094728673,,
10_009,-0.8814922393201683,,,,0.33023454996850815,,
10_010,-0.9360053736177527,,,,0.31661265517322684,,
10_011,-0.8376736689663615,,,,0.34800894783314584,,
10_012,-0.8506352650266309,,,,0.3497967995143511,,
10_013,-0.9054414022553455,,,,0.3310730183892497,,
10_014,-0.7630763155706,,,,0.32659066312738244,,
10_015,-0.778271513793113,,,,0.34423171046015427,,
10_016,-0.7036912371375615,,,,0.34716211708412653,,
10_017,-0.6839370825375062,,,,0.34274126269868904,,
10_018,-0.6590859263652354,,,,0.3362362713955758,,
10_019,-0.7197729977688001,,,,0.3117682169286527,,
10_020,-0.7855780438965878,,,,0.30952154271060806,,
10_021,-0.8783778331383155,,,,0.31270420780401115,,
10_022,-0.952210750517803,,,,0.29481176042397367,,
10_023,-0.8113291849433725,,,,0.29483737534274596,,
10_024,-0.7756702221044982,,,,0.28127939036961597,,
10_025,-0.6708226747192929,,,,0.3036353606732651,,
10_026,-0.601066410488398,,-0.29827121125902567,,0.28974661228115456,,
10_027,-0.6021170179501595,,-0.3033101988493685,,0.2598970438785475,,
10_028,-0.7087311878668435,,-0.2665498415436218,,0.2488163241733019,,
10_029,-0.5722742138243158,,-0.33588415185697124,,0.22862404515616214,,
10_030,-0.5032891458566637,,-0.356570228919525,,,,
10_031,-0.4879455304776213,,-0.33898664405082346,,0.2485999518711493,,
10_032,,,-0.35634047871874697,,0.272080034572681,,
10_033,,,-0.353735830340993,,0.2381731608142751,,
10_034,,,-0.35578693869427247,,,,
10_035,,,-0.3438316373222583,,,,
10_036,,,-0.3582297929447442,,0.2570145014804036,,
10_037,,,-0.3688308024861161,,0.30009818954399925,,
10_038,-0.49071905011319167,,-0.3471207170034349,,0.3044558873480462,,
10_039,-0.5837445581284254,,-0.316319404041127,,0.32220737806141253,,
10_040,-0.5865529903556729,,-0.3053021797416485,,0.3465333947826302,,
10_041,-0.5266370406870993,,-0.3343066217880605,,0.35452009342315643,,
10_042,-0.3354567775674507,,-0.3816870418569773,,0.3175169522768007,,
10_043,,,-0.34080469433379684,,0.32430146342322913,,
10_044,-0.30932914170260434,,,,0.356784716046225,,
10_045,,,,,0.38635049576791775,,0.3828163871766413
10_046,,,,,0.40873767904594765,,0.4532506144000409
10_047,-0.32268995000482414,,,,0.403241441496323,,0.3944737795670973
10_048,-0.3488327668531095,,,,0.3854254382844416,,
10_049,-0.33614765742346436,,,,0.3718823827071654,,
10_050,-0.3372261999596421,,,,0.36605068072141655,,
10_051,-0.35159926706795636,,,,0.38419066242698197,,
10_052,,,,,0.31726289619196923,,
10_053,,,,,0.34914777738214925,,
10_054,-0.3423154240927972,,,,0.4007521508986962,,
10_055,,,,,0.33736417708071825,,
10_056,,,,,0.2489578095714395,,
10_057,,,,,,,
10_058,,,-0.3077767753462622,,,,
10_059,,,-0.24855972453977368,,,,0.16693960285344062
10_060,,,-0.28177034146985286,,,,
10_061,,,-0.27102887477001814,,,,
10_062,,,-0.28133213029359333,,,,
10_063,,,-0.27773782943308645,,,,
10_064,,,-0.2794020592053511,,,,
10_065,,,-0.2795309567694871,0.2271489444188058,,,
10_066,,,-0.30463605666051313,,,,
10_067,,,-0.33326606305029993,,,,
10_068,,,-0.3084732227671343,,,,
10_069,,,-0.2699462405423005,0.24936656623829934,,,
10_070,,,-0.2751538007131057,0.23503379382636144,,,
10_071,,,-0.27824015640465793,,,,
10_072,,,-0.27233791393050377,,,,
10_073,,,-0.27081921255530894,0.2264202535908165,,,
10_074,,,-0.270860827135619,0.2348585380706904,,,
10_075,,,-0.26595672994514014,0.23993596499933997,,,
10_076,,,-0.2589254771376786,0.2410603963370847,,,
10_077,,,-0.2625508842747385,0.22671511043964335,,,
10_078,,,-0.26893728952463997,,,,
10_079,,,-0.2583763742121179,,,,
10_080,,,-0.2513092218266901,,,,
10_081,,,-0.260846903273455,,,,
10_082,,,-0.2815776043385506,,,,
10_083,,,-0.28944079529444855,,,,
10_084,,,-0.27677109267266503,,,,
10_085,,,-0.2943104333431623,,,,
10_086,,,-0.3009231326059419,,,,
10_087,,,-0.3085180906842348,,,,
10_088,,,-0.31077553580150613,,,,
10_089,,,-0.27754409987159206,,,,
10_090,,,-0.27179183642531607,,,,
10_091,,,-0.26825435336332787,,,,
10_092,,,-0.2608689482466766,,,,
10_093,,,-0.26126643149100753,,,,
10_094,,,-0.2531627655555209,0.24636986367009509,,,
10_095,,,-0.2597047390697744,0.2524473313649129,,,
10_096,,,-0.2859114046791464,0.24285777926097124,,,
10_097,,,-0.3495681619290885,,,,
10_098,,,-0.35950726669877375,,0.2540193246030073,,
10_099,,,-0.32384336320554324,,,,
10_100,,,-0.29372339967962807,0.23578590138244784,,,
10_101,,,-0.27327864191217033,0.2427302382042722,,,
10_102,,,-0.2924070802471627,,,,
10_103,,,-0.28541247116536933,0.217946012734259,,,
10_104,,,-0.2898137522118105,0.22631401995861256,,,
10_105,,,-0.3073041924313682,,,,
10_106,,,-0.3143103034911359,,,,
10_107,,,-0.33362448345000195,,,,
10_108,,,-0.3422358405122385,,,,
10_109,,,-0.33535539551076166,,,,
10_110,,,-0.3630071343800346,,,,
10_111,,,-0.37936597070173356,,,,
10_112,,,-0.37293113320281496,,,,
10_113,-0.5241835155856152,,-0.37844966842088357,,,,
10_114,-0.4831708269349812,,-0.38730587821188195,,,,
10_115,-0.5528810243198097,,-0.3899814289278477,,,,
10_116,-0.6112286446123627,,-0.3849042437798564,,,,
10_117,-0.4753727303197028,,-0.3764895163824201,,,,
10_118,,,-0.3703273357336245,,,,
10_119,,,-0.3762398409243954,,,,
10_120,,,-0.3472148860312871,,,,
10_121,,,-0.3169240752392803,,,,
10_122,,,-0.3064540358403743,,,,
10_123,,,-0.30320123090846834,,,,
10_124,,,-0.3074697718046768,,,,
10_125,,,-0.31311816230610817,,,,
10_126,,,-0.3258738424095894,,,,
10_127,,,-0.3205076272821623,,,,
10_128,,,-0.3375563074307901,,,,
10_129,,,-0.33688612850999816,,,,
10_130,-0.446665746321552,,-0.3520329194419112,,,,
10_131,,,-0.3610440823735985,,,,
10_132,-0.4737283530467379,,-0.36321228306394837,,,,
10_133,-0.5753465397627989,,-0.3713257317459132,,,,
10_134,-0.6296765256552594,,-0.3741027659361272,,,,
10_135,-0.639088780059896,,-0.3509427006663339,,,,
10_136,-0.6081328607102763,,-0.3547360455246985,,,,
10_137,-0.6425827092894479,,-0.3268575082493069,,,,
10_138,-0.599181734048305,,-0.34881737711925553,,,,
10_139,-0.510827557012721,,-0.3528097039804801,,,,
10_140,,,-0.33813214800039726,,,,
10_141,,,-0.32206213347743506,,,,
10_142,,,-0.3279817749351825,,,,
10_143,-0.4982828574424836,,-0.33534203556749387,,,,
10_234,-0.44186442422260247,,-0.3748245776592732,,0.32778097395654116,,
10_235,,,-0.24918504590423726,0.235995555189267,,,
10_236,,,-0.2506068719129728,0.24006261306889287,,,
10_237,,,-0.29198358277109715,,,,
